Label,PC1,PC2,PC3,PC4,PC5,PC6,SurveyID,biom,cover
1003278,-2.97878193,-0.205055926,0.584250239,0.152772385,-0.342058614,-0.609464994,1003278,82474.22428,7
1003281,-1.15663401,-1.390302446,1.461020954,-0.608437352,-0.305618857,-0.813724003,1003281,39335.30829,3
1003282,0.120951527,-0.281682101,2.387516236,-0.609523758,0.508057978,0.257428326,1003282,17986.96682,7
1003283,-3.266191757,0.351004881,1.425581477,-0.571791186,-0.86147448,-0.051351888,1003283,120177.2537,10
1003284,-2.836207118,-0.623199211,1.606563789,-0.617227256,-0.360111019,-0.262892586,1003284,85556.58193,12
1003285,-0.74137705,-1.119981769,0.854743005,0.374008058,0.762837233,-0.459432288,1003285,31091.46088,11
1003286,-2.174740797,-1.64426332,1.032583621,-0.329350818,-0.294017633,-0.702868052,1003286,57628.05333,10
1003288,-3.263871689,-1.540496408,1.604874061,-0.634994238,0.654192503,0.02934024,1003288,106084.2036,5
1003289,-0.136905483,-0.047645102,3.674735036,0.826414408,0.594458016,-0.321628075,1003289,16668.2301,5
1003291,-0.399302097,-1.663622205,2.980738849,0.071056774,0.724033212,0.543821921,1003291,19083.35186,1
1003292,0.605083025,-1.015036904,3.121451168,-0.84557533,0.713206268,0.19804065,1003292,13307.20297,2
1003629,-0.554065528,-2.168608473,1.220320699,-0.455428067,-0.402138625,-0.457775465,1003629,28363.65802,0
1003630,1.69583279,-2.272781769,2.79748127,0.943213212,0.957709954,-0.118633441,1003630,6013.773993,3
1003631,0.33093117,-1.540672751,2.40302117,-0.706319948,0.33629184,0.160525869,1003631,15123.58157,4
1003632,1.470590135,-2.121665351,3.5359427,-0.072692935,0.744413713,0.32104739,1003632,6206.279902,1
1003633,-4.795332921,-0.263752273,-0.379276359,0.696304522,-1.361203078,-0.80116895,1003633,190419.8716,16
1003634,-0.937165296,-3.01292402,1.159067199,0.135900635,-0.549487514,0.089820435,1003634,33280.70801,0
1003635,-3.232030111,-2.658673844,0.480167961,0.536984667,-1.422650352,-0.052284011,1003635,89071.61143,0
1003636,-3.102934671,0.301317903,0.941154189,-0.057446906,-1.065281731,0.723265621,1003636,91089.55569,9.523809523
1003638,-0.090215944,0.367904111,0.974116502,0.36974425,0.205862551,0.609484823,1003638,19103.89678,9
1003639,-1.300736763,-1.200553203,1.376716152,-0.797063383,-0.032440166,-0.301579731,1003639,37949.26325,14
1003640,0.104216726,-0.653121076,1.204306085,1.114487557,0.185945685,-0.546481564,1003640,16262.39827,38
1003641,1.101562605,1.000803324,2.008358895,0.506077878,0.294916803,0.616927727,1003641,9754.58884,44
1003642,-0.051984345,1.057536035,0.976544355,-0.073283982,1.093769747,0.399775037,1003642,28938.54866,33
1003644,1.415468832,0.954760752,1.058505419,-1.289650228,-0.470851218,0.369451141,1003644,12200.54278,43
1003645,-0.583299542,1.331134981,1.47095692,-0.238294616,0.926899414,1.15050308,1003645,34269.15449,46
1003646,-0.017356134,0.488267298,2.265065684,1.693785929,-0.347678135,1.347584711,1003646,20840.66699,13
1003647,-5.435278288,1.68433136,-0.283872143,0.996951709,-1.611688662,0.747091415,1003647,298555.5975,11
1003648,-0.085591408,0.092302483,2.048527911,-0.426512402,0.357506555,1.008538884,1003648,19001.42339,32
1003649,-4.150134123,1.100532331,1.388223332,-0.365378852,-1.160414425,1.192306955,1003649,151701.3741,5
1003650,-1.251294222,1.949587901,0.350116989,-0.565658468,0.712730934,0.318361206,1003650,60846.9808,51
1003651,-1.404839071,-0.667112457,1.041345099,-0.634926978,-0.132338744,1.055684616,1003651,36122.58212,3
1003652,1.901208885,0.950395594,0.315248464,0.02480041,0.541530664,0.224790444,1003652,9532.424188,5
1003653,1.05144527,-0.501151451,3.480906323,-0.148148659,0.791297839,0.782931374,1003653,9226.182919,3
1003654,-0.314351043,-0.516825162,3.126549473,-1.161273017,2.377458101,1.458172353,1003654,36612.80071,1
1003655,-0.506321549,-0.046063062,2.787866329,-1.349341213,1.28481754,1.455657728,1003655,30248.94389,1
1003656,1.869690734,-2.463649932,3.30123875,0.202561819,0.720414216,0.206193903,1003656,5094.190106,2
1003657,3.343496896,-1.60552947,4.336937845,2.863386389,0.935395944,0.655111964,1003657,1125.61318,6
1003659,1.286091394,-1.451996786,3.347889715,0.522548982,0.805681776,0.122060817,1003659,6729.94484,39
1003660,2.055482946,0.733280439,1.413771691,-0.534864294,0.800905192,0.588557453,1003660,7529.566673,25
1003661,-2.207470122,0.152024944,0.429946602,-0.366510182,-2.11332863,0.747190783,1003661,72594.03991,5
1003664,-2.757579305,-0.532871254,2.22515568,-0.751372351,0.963795445,-0.28925943,1003664,86505.44058,9
1003667,2.521201329,-0.486463333,1.945401173,0.511167488,0.492614151,0.665564039,1003667,4063.879141,9
1003668,1.500426271,-1.083730266,0.335271151,0.659420055,0.22341307,0.30853304,1003668,8916.048948,23
1003669,0.104012411,-0.983347379,1.58330382,-0.015103715,-0.465968222,-0.256379408,1003669,15944.18612,41
1003670,-1.117119731,1.175454437,-0.605185543,0.170032627,0.044485171,-0.056513992,1003670,40259.31448,32
1003671,0.790863813,1.630620231,0.925818929,0.091789515,0.989107093,0.297628188,1003671,16877.54856,23
1003672,-0.430120442,-0.095933174,-0.077296772,-0.045698586,0.695942227,0.131256177,1003672,35955.42339,40
1003673,0.744054866,0.200874363,1.242858238,-0.449247465,0.186473084,0.817409417,1003673,12956.94088,39
1003676,1.219267531,1.311951438,0.170646092,0.11972786,0.757913408,0.190667851,1003676,13561.00252,40
1003677,-1.27839803,1.680009602,-0.161847658,-0.437744165,0.232519,0.40943034,1003677,45243.52358,35
1003679,-0.841899732,-0.022322138,2.578761615,-0.555342412,0.207642511,-0.330072144,1003679,30500.49554,4
1003683,-0.536681085,-0.760259758,2.986790839,-0.237364231,1.060912794,2.29155267,1003683,22122.75575,4
1003684,-2.65925657,0.753443883,2.695305604,0.121761411,0.453020888,-0.259872428,1003684,65660.17734,10
1003685,-1.177140971,1.726350291,1.91926904,-0.828762801,1.407289508,1.174310168,1003685,46536.73075,12.63157895
1003686,-0.668605685,0.035266105,2.946097863,0.807125005,1.788995159,1.079181702,1003686,30474.13784,5
1003687,0.951115453,2.72979739,0.476018543,1.545665255,1.259362295,0.507051024,1003687,16342.47649,52
1003688,0.854375641,3.669261092,-0.726861726,-0.638302126,1.175062317,0.447077465,1003688,22967.5265,41.66666667
1003689,0.711351012,1.963462084,0.385054969,1.11258809,1.525419508,0.875278179,1003689,17728.07567,46
1003690,1.164414681,2.145972707,-0.194096817,1.195342242,1.4434326,0.496134614,1003690,14851.82016,37.39130435
1003691,2.051087074,-0.601268695,-0.339635067,0.843289959,0.892817929,0.882782602,1003691,8125.972677,32
1003692,1.38906784,1.003759318,0.962702498,0.725992433,0.89542802,0.95860018,1003692,10270.78865,21
1003693,1.161282152,0.357535559,1.720070241,0.317811347,0.732716873,1.434856756,1003693,8924.272969,22
1003694,1.508632876,1.599223105,1.67048882,-0.459123633,0.673450253,0.500307275,1003694,9800.974516,19
1003695,1.062420198,2.672044949,1.608852916,0.543462858,1.272523565,-0.004063397,1003695,15243.20252,28
1003696,-0.913329842,2.636851421,0.335019025,-0.174442752,-0.036970446,0.65233711,1003696,40765.37796,40.95238095
1003697,-1.045575416,1.040203684,1.323592854,-0.200225819,0.098785017,1.743481265,1003697,31962.80265,20
1003698,0.944250099,0.637193666,2.027863026,-0.639157132,0.989419938,0.581782103,1003698,14079.12,20
1003777,-4.94870108,1.66557235,0.031055711,-0.682492143,-1.129219983,1.023463885,1003777,250657.5644,0
1003778,-4.221206178,-0.703471475,2.449264906,-0.927534121,0.246987878,0.510885686,1003778,124657.1071,9
1003780,-1.809934445,-0.695600739,3.255665846,-1.174179089,0.253700914,0.658937755,1003780,43026.79495,3
1003781,-0.063341815,-0.913249309,0.952130797,-0.463152855,-0.077759633,-0.995128887,1003781,24833.98711,15
1003782,-3.388542252,-1.3974412,1.953255835,-0.685575947,-0.183679343,0.272035364,1003782,108598.8181,2
1003783,-2.37561537,-1.754770052,2.830114304,-0.800834113,0.365662878,0.180668768,1003783,60727.11745,1
1003784,-2.721283435,-0.599753993,0.546767013,-0.971373169,0.130759154,-0.924388341,1003784,95257.55002,11
1003785,-3.675760077,-0.469458198,-0.080011391,-1.108452247,-1.130345807,-1.013961111,1003785,182145.4182,10
1003786,-3.11732171,0.955154756,1.46995156,-0.71807671,0.359714408,1.213853438,1003786,107551.8512,7
1003787,-0.368283293,0.529587855,2.547114694,0.901684344,0.808728046,-1.676692542,1003787,22437.07584,3
1003793,-2.886477533,-1.819371701,2.568489275,-0.054903628,0.030711578,0.555057474,1003793,62109.97845,0
2001750,3.332855709,-0.029191474,0.732167126,-0.975008772,-1.272300159,0.884204318,2001750,1674.79841,3.2
2001751,2.756243671,1.386260824,0.947525668,-1.62138939,-1.560529091,1.146209743,2001751,5095.84317,0.6
2001807,1.493630158,0.288212587,0.584270569,-1.318412552,-0.36086455,0.29355085,2001807,11258.08912,37
2001819,2.211437363,-0.977136641,1.687659095,-1.046002039,-1.003331997,0.818764669,2001819,4185.441211,15.57070707
6002110,1.04058352,1.826845662,0.496501215,1.177790703,-0.28025974,1.128144061,6002110,9739.228392,0
6002121,2.970409907,0.618028491,2.344106123,-0.859763011,-0.97362211,1.184402558,6002121,2102.847499,3
6002122,-1.993416495,2.71961601,-0.870989575,0.286049083,-0.468468494,1.690620525,6002122,59149.30871,46
6002129,2.367861816,-1.073198994,2.545403024,0.404215452,-0.709201223,1.418593183,6002129,3525.539594,3
6002141,0.273687693,-0.843771646,1.383653235,-0.075314292,-0.04922683,-0.279686551,6002141,14124.94665,30
6002144,1.221096491,0.080584833,1.282582809,0.670825685,-1.045935277,1.077545752,6002144,9588.496562,1
6002145,1.961728153,1.698171758,0.424220013,0.348461611,-0.736511422,0.553596641,6002145,7835.044249,0
6002147,-0.515816394,-1.284218218,-1.55000657,-0.42929278,-1.056915727,0.190507374,6002147,44557.61382,1
6002161,0.925125719,3.090696189,-0.345149939,0.613509967,-0.115825631,0.36113048,6002161,14136.70066,53
6002162,-0.07588481,2.781502833,-0.725281091,-0.110820492,-0.89379045,0.224190061,6002162,28529.35372,30
6002163,0.418677595,2.225757944,-1.340171622,-1.018635449,0.330493171,-0.486117004,6002163,30241.38893,20
6002172,0.078426429,2.618408204,-0.685960318,-0.809422119,-0.988551898,0.626875781,6002172,23654.23997,18
6002184,-0.330613846,0.744097478,-0.803468432,0.151177432,1.224825123,0.421570744,6002184,44334.81255,41
6002193,-0.061250495,2.256973088,-1.911383756,0.411692349,-0.266994915,0.489470724,6002193,26015.50821,61
6002243,-0.105731288,-0.711260584,-0.36675837,0.233488523,-0.43612356,0.552049475,6002243,21491.9994,19
6003294,-1.26247641,0.637266325,-1.338507619,0.459071078,-0.548057989,-0.265199973,6003294,38509.31225,53
6003295,-2.781700588,0.584158359,-1.377710841,0.936293836,-1.482746633,-0.092690272,6003295,77216.73824,68
6003296,-0.335079145,-1.093651918,-0.706844423,0.850107764,0.686678562,-0.027079025,6003296,30633.57533,15
6003297,-1.008998457,-0.607107626,-0.444852345,0.293111694,-0.659328311,0.340930451,6003297,30376.16911,53
6003298,-1.719012153,-0.874072672,-0.968360306,0.883455965,-0.402913256,0.31093657,6003298,39328.05336,53
6003299,-0.566092281,0.133949578,-0.853492415,0.844599144,-0.912090491,0.626145627,6003299,26048.95039,54
6003300,-1.590286286,0.799615075,-1.44350018,-0.21870099,-0.184211686,-0.019264768,6003300,55037.47376,47
6003301,-2.471150828,-2.476388697,-0.610327874,2.351821657,-0.800071106,-0.395155886,6003301,39036.35809,33
6003302,-0.10223281,-0.462892782,-0.415594465,0.034290603,-0.061693296,-0.113944076,6003302,21839.90078,46
6003303,-3.034741904,-3.197502478,-0.441653745,0.51167616,1.896348243,-0.76553314,6003303,131586.5859,39
6003304,-2.772991338,0.86085015,2.831450387,1.168351485,-0.295476927,1.623048949,6003304,44855.40101,45
8000655,2.77725226,1.021813526,2.443604743,-1.158263781,-0.808230564,1.128916717,8000655,4064.667034,0
8000656,3.078703355,2.860115582,1.134897932,-1.05311737,-1.325813965,0.614691854,8000656,4306.139558,12
8000657,1.996476564,0.434737361,2.443706847,1.519980151,-1.04915012,1.171522944,8000657,7337.639508,18
8000658,2.287962964,3.702030958,2.00158483,-0.567416122,0.089601189,0.81940058,8000658,6370.707867,32
8000659,4.123720059,0.396159298,1.687935478,-0.547999789,-1.750046139,0.873221896,8000659,970.0210441,0
8000660,2.275632651,4.35873992,1.144022885,0.511931013,-1.02315033,0.815210256,8000660,11675.11584,3
8000662,1.110819482,4.455517791,0.587417334,-0.351973534,0.024374305,0.461715568,8000662,12797.81472,85
8000665,2.420224465,3.88239617,0.43209423,-1.521598961,-1.424778658,0.488836962,8000665,10731.02556,24
8000672,2.309572674,4.518423757,1.913308343,-0.079454992,-0.128620072,0.853634056,8000672,7540.385685,27
20003005,-1.170197261,0.068312539,-0.680570472,1.525873552,-0.83227542,0.441298774,20003005,32033.60764,27
20003007,-2.737669082,2.738205827,-0.145576574,1.52308701,-0.441853496,0.606501583,20003007,70639.85209,18
20003008,-1.930331468,-1.108947063,-0.852259799,0.826840985,-1.184623966,0.559128868,20003008,46388.87951,13
20003009,-1.121609439,1.356262808,-0.71316581,0.85722829,-0.518721371,0.24954005,20003009,33653.80334,29
20003010,-1.501847904,2.652998238,-1.045174747,0.717092163,0.075308952,0.764860744,20003010,46226.01922,38
20003011,0.541276175,3.818730563,-0.701454253,-0.683471433,-0.289877073,0.238904622,20003011,20806.53268,44
20003012,-0.567228166,3.611379519,-0.465132937,-0.268201159,-0.440934219,0.221770392,20003012,37299.31739,42
20003013,1.252092326,4.448992774,0.988102019,-0.771839123,0.276637134,0.650628514,20003013,12147.83787,15
20003014,1.201360559,4.441424104,0.598014536,-1.173975018,0.483531536,0.410529319,20003014,16783.18907,21
20003015,0.033536905,-1.086383261,-0.434029761,0.24818588,-0.211790707,-0.537045613,20003015,20681.86742,39
20003016,-1.018543777,-2.26684543,0.024089193,1.400848188,-0.349107443,-0.165546079,20003016,24446.2225,33
20003017,-0.463893324,-2.389122563,-0.535444344,0.451810716,-0.24824453,0.008754366,20003017,21347.24412,28
62003087,1.356749406,-0.376388037,1.479964874,1.139668133,-0.710788384,1.396934272,62003087,7371.885728,8
62003088,1.264311343,-0.113035811,1.109466815,0.212997733,0.480605112,0.807234959,62003088,9262.872557,8
62003089,-0.322437656,-3.426767511,-0.305880698,1.299967156,-0.595417534,-0.384258217,62003089,18222.46496,35
62003090,0.404847985,-3.208879545,0.224732909,1.925280117,-0.119244739,-0.104400212,62003090,10432.67024,17
62003091,1.397192091,-1.745216421,0.145328053,-0.393653381,-0.796794877,-0.470922305,62003091,8406.400843,2
62003092,1.677964262,-2.048820262,0.14278907,1.107199346,0.050293137,-0.771229115,62003092,6985.226801,21
62003094,1.048611158,0.786341932,-1.147219563,2.527027257,0.243974452,0.723975927,62003094,11517.54746,23
62003095,-0.339188551,0.393998204,-1.444032213,0.958440927,0.32454927,0.388562056,62003095,28479.16458,48
62003096,1.650133818,-0.906646979,-0.817674748,0.625487607,0.086902158,0.257772904,62003096,8148.046801,33
62003097,-0.481669001,-2.255238628,-0.897184707,1.303879314,-0.337462663,-0.503262851,62003097,22279.11014,6
62003098,0.168012467,1.23219895,-1.947495502,0.102617211,0.969127319,0.678761986,62003098,30910.07789,18
62003100,0.058377335,0.292303972,0.838045605,0.051835267,-1.080523367,1.088238585,62003100,16909.40144,19
62003101,-0.625680977,-1.085066614,1.577316738,0.715185825,0.450493196,-0.004715237,62003101,19569.59042,6
62003102,0.04690169,0.80491464,1.258537694,0.949892692,0.368784425,1.028152009,62003102,15384.3966,30
62003104,-0.420852342,1.733167927,-0.535378527,2.374369747,0.234981613,0.524523869,62003104,25674.78197,23
62003106,-0.880345037,1.703634926,-0.205554134,0.643140551,0.046792083,0.636523229,62003106,29346.48464,15
62003107,-2.273627331,1.804445074,1.622973989,1.205642679,-0.346128934,1.11229737,62003107,44170.8305,6
62003108,-2.282153127,2.052623736,0.886820775,0.180813928,0.933367684,0.682958582,62003108,64370.47737,6
62003120,0.422401095,-1.862029983,-0.117274967,3.594750311,0.10649685,-0.32380678,62003120,10372.44787,2
62003122,-1.62905123,1.757030575,-0.839812093,0.960908025,-0.199424426,0.517430232,62003122,42956.16945,21
62003713,0.423121078,-2.425607329,3.839780304,-0.59278044,0.432205051,0.812303152,62003713,10314.66393,3
62003714,0.11991,3.150096153,1.117361751,0.032095417,0.567720254,1.261269914,62003714,20137.59134,54
62003715,0.325193354,-0.019905726,-0.088618646,1.135512005,-0.608702035,0.940886351,62003715,16288.29385,42
62003716,-1.490001482,-0.074280162,3.732972831,3.198517407,-0.120012094,2.301819379,62003716,24679.09753,29
62003717,-3.463517606,1.872544083,2.398408035,0.479307134,0.145962414,1.374397606,62003717,102737.125,37
62003718,-1.471245869,-2.521958808,-0.588056985,1.055043132,-0.587407259,-0.82456116,62003718,32164.52351,1
62003720,0.565292126,2.274350938,-1.234594604,-0.037914652,0.922581192,0.15911691,62003720,23723.8056,17
62003721,0.105294949,1.639776444,0.562687549,0.511433944,0.050086668,0.518577373,62003721,17520.8296,36
62003722,-0.701420357,0.136361822,-0.202513454,1.679146592,0.291119731,0.335370617,62003722,25664.55643,23
62003724,-2.451965563,2.127164407,-0.11935299,0.882806481,-0.426555559,0.69123418,62003724,58688.33687,27
62003725,-0.072739734,0.669094275,-1.012629074,1.03496171,0.206441682,0.845418401,62003725,22136.30889,51
62003726,-1.418518201,-2.226271883,3.619139418,1.191304325,-0.0685797,0.927533866,62003726,18648.90529,3
62003727,1.962155049,0.807007771,-2.27273564,1.731838376,0.663143173,-0.991697325,62003727,8048.48161,19
62003728,0.989310503,3.317018994,0.305873636,4.792372932,0.742061158,0.81204984,62003728,12265.55477,32
62003729,0.710927855,3.75298674,-0.968299076,0.296267883,0.504090618,-0.080013458,62003729,20159.92724,11
62003730,-2.965776399,3.798103134,-1.590978687,0.069513161,1.980373512,-0.094720936,62003730,166071.687,21
62003731,-1.905589796,0.459795002,-1.202722661,0.97441552,1.197386875,0.181738114,62003731,89990.1804,26
62003732,-0.375049845,0.039684647,-0.954808729,2.266644373,0.633476782,0.922397797,62003732,23418.87676,1
62003733,-2.249509708,-1.37567162,-0.798288587,0.904203321,0.697650401,0.730994547,62003733,76652.41091,7
62003737,-0.334442049,2.651815387,-1.179113875,0.112411048,-0.138726528,0.083847496,62003737,31344.45692,42
506002951,-3.349452921,0.145126491,-2.078955109,1.391110654,-0.880064491,0.898960288,506002951,123682.2686,0
506002952,-0.825217402,1.420120068,-1.453053506,1.129973748,-0.868407092,0.233411138,506002952,41102.84082,20
506002957,-2.747344838,3.472518631,-1.81022972,-0.509169952,0.381761801,0.277934581,506002957,115825.4773,27
506002958,-0.456965958,1.741081438,-1.569703794,-0.505950089,-0.146350532,0.546167964,506002958,33990.25371,4.761904762
506002961,-3.058815472,2.571952961,-1.917585942,0.201548512,-1.378649407,0.071260136,506002961,155398.0923,0
506002962,-0.340794582,-0.589194903,3.889218278,-0.326699045,0.157412474,0.086157259,506002962,16652.55654,25
506002970,1.048499431,-0.743047067,3.25366858,-0.691821787,-1.181911854,1.64356502,506002970,6931.257199,20.6
506002971,-2.463891272,-1.811535586,-2.582914597,0.207193351,-1.368188366,-0.760212615,506002971,73208.68043,29.6
506002979,3.89507551,-1.607308055,-1.049216417,1.34892347,-1.507977543,0.596374699,506002979,2138.172337,0
506002984,4.147178121,-0.539086977,-0.469425774,0.225813997,-1.507979925,0.579699396,506002984,1148.701749,0
506002986,3.358152297,-3.113640582,-0.029276588,0.982420585,-1.523593535,-0.524140949,506002986,1741.972337,0
506002987,2.566841685,-0.936995963,3.934682228,-0.048692402,-1.02041115,-0.202596717,506002987,3023.944935,0
506002991,0.635679345,-1.498894191,3.87416944,-0.786814919,-1.059262988,0.530525073,506002991,14503.45398,0
506002993,3.009464971,0.166950326,1.811451071,-0.515213884,-0.768029042,1.03472922,506002993,3534.294748,0.952380952
506002994,1.178803074,1.398580161,-1.401016421,0.88102484,0.602011739,0.577301077,506002994,17035.52428,0
506002995,-0.310234204,-1.029233529,-1.574841085,1.977049762,-0.747618604,0.371770198,506002995,21989.41621,23.2
506002996,-2.8213544,-1.666281625,2.939384796,-1.241200187,1.013332589,1.037106845,506002996,79318.3372,5.940594059
506002997,-0.808707649,-2.081647924,4.099303059,0.361358845,-0.35547471,1.326368829,506002997,18925.54924,10
506002998,-0.599883674,-1.638752265,3.066808511,-0.468615411,0.796565022,1.884062875,506002998,22431.16079,26.4
506002999,-3.162399498,-1.612327321,3.022532092,-0.615780331,-1.135327824,1.227680769,506002999,74971.7589,18.2
506003000,-0.736421926,-1.621435539,3.378516666,-0.280944407,0.056696919,0.988437895,506003000,19613.76118,19.6
506003002,-2.757414978,3.675914771,-0.853910185,0.276707416,-2.107832534,0.745047957,506003002,102147.7774,0.2
506003003,2.131424492,2.769051858,0.41016631,0.342622204,-0.4505593,0.615026718,506003003,7746.74406,0
506003335,-1.350177833,-1.115865073,2.527878883,0.055298813,0.462038958,0.349672557,506003335,29247.20129,4.69135802
506003351,-2.680478629,4.878380791,0.486590642,-0.707163605,-0.692753213,1.023835099,506003351,82878.1926,1.11111111
506003353,-4.714070798,6.39585513,-0.429175948,0.175857724,-1.285981862,1.21846284,506003353,261931.9098,3.7037037
506003712,-3.88556065,-0.368026352,2.377567638,-1.305475288,1.462514328,1.96338687,506003712,120952.756,30
506003807,-4.705447304,6.312956659,-1.588278931,-0.000467417,0.434267532,0.7878007,506003807,241405.7292,0.4
506003809,-1.30230786,5.370214174,-0.873305082,-1.159104682,0.199317659,0.661310452,506003809,65896.94718,25.8
506003820,1.880744266,3.889872312,0.603014374,-1.688032775,0.190298389,0.747446417,506003820,11607.62313,0.869565217
506003822,0.044289684,3.304303515,1.903665036,-0.112962202,-0.509307435,1.232147498,506003822,20333.32958,14
506003825,3.384482323,-1.852572149,3.870732201,0.404743554,-0.269793935,1.950855529,506003825,773.2152767,2
506003827,2.130998737,-1.440346209,3.821535248,0.054433203,-1.231989212,0.818786697,506003827,3259.078763,0
506003834,0.874288908,-1.642652447,3.019129596,-0.375202143,-0.901627647,0.609766711,506003834,9628.684344,0
506003837,2.070230647,-2.196588552,4.10230145,-1.153155736,-0.838800955,1.034322713,506003837,4540.622614,0
506003838,-0.515920527,-1.560201649,3.350786632,-1.595100616,0.800716606,0.914942889,506003838,26094.65923,0
506003839,0.043016753,-1.759308244,2.970872426,1.561400043,-0.10017422,0.700651136,506003839,10297.84261,19.4
506003840,-4.257312123,-1.293980176,3.075454363,-0.232383166,1.125946505,1.095590662,506003840,128638.4412,7.8
506003841,-2.924914361,-1.075856153,3.10929579,-0.493007831,1.294412561,0.685967691,506003841,87442.79701,31.6
506003842,-1.987047888,-2.090051058,3.285038633,-0.338744925,-0.422094985,1.086181913,506003842,34052.81578,9.8
506003844,-0.074411263,0.240609989,-0.23403433,0.214118755,0.646668205,0.428623587,506003844,30490.05876,16
506003845,1.319386547,3.340846087,-0.590674592,-1.319951998,0.737021829,0.566748666,506003845,22277.41088,1.4
506003846,-1.140047477,4.095531349,-0.444898993,-0.871284302,-0.151569349,0.995717266,506003846,49301.82616,0
507003166,-2.122526644,5.177762269,-1.297952332,0.141616578,0.595018492,0.662294125,507003166,90151.52991,22
507003167,-4.724641901,0.714775198,-0.999434872,0.125313833,-1.170889157,0.139663167,507003167,187405.5101,29
507003169,-0.060188958,-2.615736448,-0.103981706,-0.909553516,0.665113897,0.361421705,507003169,33527.83822,0.2
507003171,-0.911751864,-3.524090557,0.358973785,-0.740167595,-1.342109708,-0.398013322,507003171,46380.73198,0
507003173,-0.861395257,-0.771786864,-0.548323771,0.814993284,-1.014532453,0.659623372,507003173,27635.97553,96
507003174,-2.066906999,-2.645462381,1.096260122,-0.106124295,-1.347086442,0.405277699,507003174,49954.4133,95
507003176,-2.053386461,-1.536443432,1.372575309,0.500147507,-0.829942624,1.36637683,507003176,43239.85143,1
507003179,-0.253827388,2.551268705,-0.503774785,0.999856957,-0.915520977,0.734136261,507003179,28674.9892,3
507003186,2.812801339,1.916465594,-0.237996579,-0.190071947,-1.884097073,0.307336315,507003186,6018.730474,47
507003187,-0.128657386,2.425958986,-0.57378495,1.161660717,-0.149224978,-0.01647891,507003187,27961.00416,6.4
507003189,2.387224858,1.02317033,-0.567109378,0.575061213,-0.71032661,0.037401751,507003189,7495.624457,15.6
507003192,3.915818199,1.841417379,0.150083412,0.316891343,-0.721222209,0.618128847,507003192,2259.072292,8.6
507003193,-2.169341577,2.750501681,-0.954967303,0.500300638,-1.059934775,0.136891841,507003193,63880.80137,4.2
507003194,0.67102983,2.055512412,-0.889203492,0.342344924,-0.219496703,-0.084063713,507003194,22102.88295,3.6
507003195,-3.789244081,2.704278438,-1.075792309,-0.262554363,-1.877663555,0.469575095,507003195,159943.9973,14
507003196,-4.130861057,1.065800922,-1.452246095,-0.067859536,-0.796374629,0.356632919,507003196,169707.7126,11
507003198,-1.829919606,1.254026994,-1.639760433,0.216007808,0.2746961,0.484613546,507003198,70751.67459,3.6
507003199,-1.865334521,-2.93590903,1.463716437,0.387656231,-0.368534974,0.005081008,507003199,38973.33001,4
507003201,-3.694299368,-0.439962608,1.930264624,0.782745275,-0.367611807,0.110481764,507003201,82560.51046,16.4
507003202,-1.253941969,1.483290675,-1.954945711,-0.190530381,0.013988121,0.718431225,507003202,62325.67159,0.2
507003203,-6.365576107,0.745842906,-2.383770319,1.593579484,-2.108981237,0.304018509,507003203,345308.4646,4.2
507003205,-4.083738008,-3.371619322,-1.144231939,1.226024121,-1.24634439,-0.930688571,507003205,110862.8029,2
507003207,-2.587096935,-2.235313517,-2.224023489,1.73332901,-0.919215706,-0.047210162,507003207,66576.08133,2.2
507003208,-3.639284317,3.353140784,-1.299809802,0.305835966,-1.151700268,0.47873704,507003208,133088.5194,35.2
507003209,3.597483965,2.543225076,-0.084279645,0.049429012,-1.914629964,0.059594888,507003209,3545.489232,80
507003210,-0.637739462,3.872148463,-0.520653513,0.435980706,-0.731028428,0.342491323,507003210,33973.53204,10.4
507003211,-5.219794515,-0.093823692,0.153721262,0.354556962,-0.078694289,0.793658524,507003211,192757.2195,2.8
507003213,-0.3892599,0.821659897,-1.999967541,0.892916258,0.020224439,0.439321883,507003213,30879.47893,3.2
507003214,-3.890460098,-0.776946101,2.147012717,-1.317340712,0.159395869,0.434806755,507003214,146464.5763,18.6
507003215,-4.205923968,-0.500661603,2.066564291,-0.38628125,0.65931075,0.330965842,507003215,131241.8614,24
507003218,-4.98821294,-1.08523872,2.87855685,-0.735005087,-0.107065135,1.063121104,507003218,154874.563,1
507003219,-2.056753335,-1.007629121,2.918422618,-0.64532397,-0.498688554,0.676245253,507003219,42340.07421,11.6
507003220,-6.090993304,-0.846799447,2.650459262,-0.401092056,0.014630249,0.923720068,507003220,215000.3081,2.4
507003222,-0.669544315,-1.286572873,2.863553021,-0.048009143,-0.303469422,0.373695151,507003222,20584.47289,10.4
507003223,-0.4375243,-1.46576245,2.657949871,-1.172614625,-0.270945655,0.314884135,507003223,21097.40828,3.4
507003224,-4.852373825,-0.507140093,2.381586735,-1.202071056,-0.916083769,0.789760385,507003224,180994.5478,9.2
507003225,-1.319997318,-1.528845867,2.953930315,-1.372938471,0.77922378,0.389801799,507003225,44027.7063,9.8
507003227,-3.466578411,-0.819339709,2.722017687,-0.57500242,0.131106568,0.596558843,507003227,80582.84983,0
507003228,-2.341637966,-1.290515955,2.418785966,-0.771272159,0.178427695,0.422432971,507003228,59327.04494,0
507003229,-1.391818626,-1.512878283,2.401001599,0.011557459,-0.057941369,0.484153676,507003229,32496.43782,4.4
