location,site,year,herb_avg,plank_avg,pisc_avg,prod_avg,exP_avg,exN_avg,turn_avg
Moorea,Haapiti,2015,22.472587954587755,0.8712657937844988,0.21501173646799246,0.710333574044055,0.098291040355833,1.487320611319296,1.7105515081545066e-4
Moorea,Haapiti,2016,16.147071511850733,3.149824330907778,0.20477014133622265,0.6582126604679146,0.07934783165362838,1.3111365330478544,2.2477345549191125e-4
Moorea,Maatea,2004,33.10139792039301,1.1201819938272535,1.1470321707053466,1.1317707102813512,0.14493725054540232,2.351372767999268,2.1545933818531903e-4
Moorea,Maatea,2005,47.919532052771316,1.6436024348263043,2.6786715881197116,2.028863501473896,0.22415841928491398,3.6422187255733487,2.4421436932019864e-4
Moorea,Maatea,2006,90.895304047622,2.1429491248000296,2.902779304612104,3.2635298789674834,0.2955157477195388,5.41273849394189,2.2511496192259662e-4
Moorea,Maatea,2007,125.0220901415705,0.9668274577279424,4.177082262657694,4.567857097185716,0.3963034761774592,7.187891963135587,2.7186724037207247e-4
Moorea,Maatea,2008,59.1605035417913,1.3271281004603976,3.375915627078985,2.573766802336568,0.24977751068569132,4.222295228606168,2.701175390931016e-4
Moorea,Maatea,2009,64.30418537713815,1.7080524660865888,3.5150345936895064,3.211557537669144,0.285755458272026,5.007770599944785,2.732752000546827e-4
Moorea,Maatea,2010,55.40795202510631,1.1391437174835624,1.8395089989638607,2.2336261600544516,0.25315262924688076,4.03933864228553,2.2340051279552488e-4
Moorea,Maatea,2011,46.113137980068736,1.7941922471630396,2.197903480374385,1.5867384204733859,0.21523845612089265,3.280134751076714,1.7113962687071132e-4
Moorea,Maatea,2012,48.07449085805554,1.4318393674678322,1.3927863536277787,1.392533868956236,0.219654400009403,3.233625415454974,1.7721333938556028e-4
Moorea,Maatea,2013,31.475614055930944,1.213123046333963,1.1684173783456124,1.097863016024692,0.15678307475535372,2.304964723043584,1.7823794526271937e-4
Moorea,Maatea,2014,35.57198472369091,0.462072596382887,3.7878376109399974,2.704964450267976,0.23755394198608643,3.1775492974558275,3.1350465101255407e-4
Moorea,Maatea,2015,44.879011967840185,0.9048145549839571,2.3485299546751537,1.685168025401984,0.20602940970419795,3.092950784175862,1.795916204947977e-4
Moorea,Maatea,2016,43.38154873383397,2.1353407695023137,0.8706640132966339,1.7283256458021117,0.20317078188853568,3.3465689914732093,2.1099340066082158e-4
Moorea,Motu Ahi,2004,27.01982854107821,0.7704379750875797,1.1006814353064656,0.8393309849440705,0.14368360238514113,1.9613526814050524,1.7925021133067675e-4
Moorea,Motu Ahi,2005,51.5804679312008,1.6145372668844062,2.5703115829403202,2.104793802404722,0.25269623371638067,4.1096862882473815,3.7539332327575986e-4
Moorea,Motu Ahi,2006,67.86476433756442,1.334407430088955,2.631306174848544,2.717246345946703,0.2328053163403376,4.258584372453909,2.6158180156751927e-4
Moorea,Motu Ahi,2007,125.64722068573111,2.517589768370056,3.4322791020323193,4.2441369758590834,0.4552196327017252,7.741269112114191,3.896003307176891e-4
Moorea,Motu Ahi,2008,59.28114219198411,2.0391203370938933,4.251777988979399,2.517718272424855,0.29196097780752006,4.729868331509764,2.94832212836185e-4
Moorea,Motu Ahi,2009,109.53620285209863,2.7565773273137344,3.9346542773812185,3.9360266105788613,0.4130312022342012,7.009159641932703,2.4784158301822186e-4
Moorea,Motu Ahi,2010,71.80442023367665,1.4294547851421064,2.916735469538904,2.398452993157492,0.3388411667727043,4.839942097655166,2.4237057376051308e-4
Moorea,Motu Ahi,2011,66.32159977839824,0.70930408942322,1.508419629355262,2.0012130769424616,0.19193718233989254,3.5008313487005105,4.2547818534022724e-4
Moorea,Motu Ahi,2012,49.37008987087351,2.089207725404052,1.5313385390692473,1.6370421188423168,0.1788664780348727,2.970010696011441,2.3011691061165015e-4
Moorea,Motu Ahi,2013,75.56066796357209,0.633700836170451,2.8072199416227104,2.6198540676256474,0.20471540160436114,4.2037040087652215,2.2099999783560667e-4
