Location,Site,Year,Storage_avg,Storage_sd,Accretion_kgyr_avg,Accretion_kgyr_sd,GPP_ghr_avg,GPP_ghr_sd,Calc_ghr_avg,Calc_ghr_sd,BranchSpace_cm3_avg,BranchSpace_cm3_sd,OrgGrowth_gyr_avg,OrgGrowth_gyr_sd,BiomassStand_g_avg,BiomassStand_g_sd,Rugosity_avg,Rugosity_sd
Hoga,PK,2009,14.48378448098753,21.15818089472058,1.3686752093929422,1.6276407606840682,0.3121911596855936,0.4444540732223874,0.13848961703529056,0.20195490375287387,1449.4394608651019,3592.99827544681,28.19649231082016,22.552454427185832,152.74696292126634,142.949317579834,2.685199709513435,0.3229468278219139
Hoga,PK,2010,11.622632261526293,20.92183386143715,0.8338136332172884,1.1575988443108742,0.0953793395439898,0.07500498715588555,0.04928153357341228,0.06788909573517093,68.36924654212201,179.7634509927842,37.93544899931795,47.3666098496532,123.12194491892593,118.35777226826409,2.0131340996168583,0.19224386920023903
Hoga,PK,2011,10.195504925064789,23.177614341618273,0.8099610569545781,1.3043968002404354,0.13266935837372687,0.18798475279406968,0.06339082556525406,0.10198869764860238,514.9703009876243,1449.6236303973221,27.763000793268112,34.89317012658746,99.72366407396812,137.6167459867533,2.253996003996004,0.23434242457374732
Hoga,PK,2012,6.9706287242366685,12.686189590280849,0.6179154513393872,0.8761735005536209,0.15814999633137716,0.1961988598317188,0.0590831855744742,0.09389055370369334,596.3941547423965,1572.0715433396422,43.151941390663865,65.7253791603897,110.12220225285988,104.37609785679592,2.233181311442181,0.1062998886467114
Hoga,PK,2013,7.932566040983873,12.328920571230988,0.7625210926478779,0.8190201896786777,0.19984083910535796,0.24544262400963637,0.08407009705955494,0.11264632464923018,1037.6668867556978,2069.088964736747,37.557629364688836,45.442022987169956,98.68593818317729,75.20160151612919,2.2364884543374246,0.28686034402297306
Hoga,PK,2014,4.930815846267509,8.312214860523873,0.5080745014465291,0.5828935906151603,0.11141291462117409,0.0842060617925186,0.039070143317225525,0.04720154722943849,317.06488206424103,784.5321214729993,25.9632532619887,35.4313985963428,78.62881131197246,55.378342884011175,2.1296201899050473,0.2810203349986538
Hoga,PK,2015,5.348113249753414,8.418998519656066,0.8035279411104247,0.9879225811665735,0.147122669180541,0.1575171657372147,0.05779276666344005,0.07839167815486989,543.5397978244132,1309.017176568063,34.388621646519944,51.308233292506614,95.52172779494006,88.32092143362011,2.325074925074925,0.2982727389149294
Hoga,PK,2016,8.870278217873395,16.873583841143702,0.6264384528540732,0.8958740460745834,0.12274229271144041,0.08818945295118978,0.0445083558651285,0.056626836475426184,256.38632369239724,610.2220061574483,42.28824328226952,70.66812258514909,116.47587372995396,113.23935740268178,2.1324358505944185,0.13896755546119197
Hoga,PK,2017,5.956788717149093,9.00600548812761,0.674572707597269,0.7407177746646809,0.18888758755729096,0.18172726975257442,0.07037617308134804,0.08844825598424101,951.1946461927231,1766.979401252555,37.21108525535986,47.65538250152845,97.89197662698571,58.00221220160921,2.286931216931217,0.12128603303230971
Hoga,PK,2018,7.233008436075888,10.584066958203856,0.8107129063308616,1.028994138366816,0.21789439840945873,0.3428154323553825,0.08707766854781362,0.15436154396848753,1070.959699720783,2769.3151264337457,35.30548592280406,43.107097631863866,112.73056739688786,83.0159918077545,2.5599736668861093,0.4320880622165945
Hoga,PK,2019,12.40971539932964,16.823339434005447,1.2730871026314399,1.3005059533115564,0.4157736219277588,0.5886464294130385,0.17384053985687317,0.2596501400679681,2310.044140753756,4659.162550850352,41.34347948150755,42.320430328350795,150.32976092036398,78.40157129512639,2.699365079365079,0.11127368028733968
Hoga,R1,2005,6.2444661707137605,8.046071601823831,1.1420227632506053,1.896561485829342,0.2954100346905955,0.6048235552394131,0.12754257332620064,0.2599433757944451,2101.581287179233,5198.612971442651,22.82307935564391,34.053754582655564,88.4696444233809,92.368197146463,2.9909046119572436,0.2849122187575087
Hoga,R1,2006,2.815952361171852,2.79692512243258,0.7726646243038257,1.1748628920203736,0.1911188074288987,0.26964706283369294,0.07286462180032602,0.11925951475569567,1058.5100988120375,2120.928830917603,28.16976461593754,28.433380278394747,63.11734884174806,36.87153318130223,2.31780362547322,0.10757759294567551
Hoga,R1,2008,7.094420478325206,7.938981997844476,1.4007204083092046,2.204951248424598,0.5603908625851712,1.1235020944451826,0.23293857749231558,0.4853483733911407,3617.812022855252,8453.085363906092,43.06659945458613,44.70293097607279,133.77625344778528,125.40713566924214,2.5622377622377623,0.4527814515074848
Hoga,R1,2009,10.60910548113234,13.471388453905552,1.6004436761502825,2.3482502214653254,0.6516197924918032,1.160250548216633,0.2781768216188764,0.49976226777385785,4371.557637624964,8887.315754237788,40.58833958764846,40.268256631850456,164.83348334647346,139.60205473151774,3.186800234142188,0.14605521158573098
Hoga,R1,2010,13.335844050332819,15.789832580875945,2.2323521592902282,3.560967243530823,0.9787533284771348,1.8137121859879484,0.41935167588941746,0.7781747240069302,7364.989142239028,14590.438516010056,63.35852604778032,63.935892129180175,236.54370269168325,224.61939360510806,3.605074151074151,0.27304705459027334
Hoga,R1,2011,7.347702622547391,10.213810063457794,1.089162184098632,1.9634832128172353,0.38547107758727983,0.8780543209306576,0.15451137225780381,0.3812080914703493,2399.044870972665,7000.599810240073,48.08337309989414,56.283083932214396,132.65227087642486,119.12590794578355,2.6277614626752555,0.427240001902114
Hoga,R1,2012,15.702505756446088,22.46339487617961,1.7213735472385017,2.1978927211594197,0.6201008027067815,1.1892242395978463,0.2642590473493038,0.5132714159302222,4015.401529379091,9095.135639565977,62.944363445866465,59.84174738682796,192.83031383112947,153.01861734301866,2.7403846153846154,0.241099577789461
Hoga,R1,2013,11.495997128587444,20.332825489077486,1.0784229454792567,1.4275130713844322,0.33690792624175625,0.63297447329798,0.14564265841142826,0.2764561793163276,1947.6842755374807,4994.860730189398,29.581502999098046,29.297576147130044,124.88774163734473,119.64042884030607,2.651082251082251,0.19923752089154498
Hoga,R1,2014,9.271876936830528,11.425149316213414,0.9502460671487611,1.2251829040627378,0.34694696121557134,0.6347654772964825,0.14492199419797835,0.27564181550393246,1998.961210444072,5007.742394286221,25.784997088735896,26.32740853650614,119.85815402240155,95.81029651911278,2.9143859649122805,0.42097734574139
Hoga,R1,2015,11.506232902600885,16.550386193687892,1.1745816422320765,1.2597091745675186,0.24239477623174172,0.30054001688845705,0.10478710939025526,0.13984938842305045,1087.0795956488264,2485.415050730432,29.73663460698723,31.7245588497018,124.00103536422185,93.97104159305805,2.7431295630380297,0.28315803592669614
Hoga,R1,2016,9.654859828306874,17.463414608043095,0.6681105893873927,0.7963321914732386,0.18831929529657349,0.19117904174427777,0.07366842357809453,0.09237015350059258,853.4822878440522,1759.4540691426516,31.494718271258108,46.732248867260154,101.94357946113321,72.74727503095586,2.4163173315303133,0.1201622748488592
Hoga,R1,2017,4.774984187565808,4.760644655500635,0.7312239539166518,1.015760492915463,0.27846158641976315,0.4212252871543029,0.10433019374091718,0.1844409636465406,1694.5173536304053,3584.6501410937108,26.72306961584802,24.96813407965082,94.01570291375589,62.12423002075407,2.6700741202117717,0.2913439480944217
Hoga,R1,2018,9.153103340451722,18.469904461930273,0.6816481146538054,1.0005696139893647,0.1323734254407106,0.12890129932849403,0.05740067911150987,0.07042653460303332,490.21007039574073,973.438406377552,20.24099193135896,20.53327779036046,85.2013198578446,102.56298878140777,2.3459367792701125,0.053332988456226506
Hoga,R1,2019,9.823647319112093,11.612576186656014,0.9943672637096491,1.3980359337066426,0.27698803414747,0.4785498742629888,0.10422439176969175,0.20343748396591052,1177.669561952895,3581.7681787014867,29.77042002131956,40.95276254448009,123.53446664964433,105.00195535872491,2.6260441016051117,0.14975307482040653
Hoga,SAM,2005,6.783741170733518,14.973069944582857,0.4141194383224839,0.5357032399648105,0.11966976426230855,0.08605948838469912,0.0380475000049507,0.045736381083617,407.6548483683099,839.6526438327639,37.49382714366952,61.409178361106356,89.66570769728958,78.13936505936988,2.1146141215106735,0.2630903575815311
Hoga,SAM,2006,4.920741477973197,9.072750274790426,0.3909394244307386,0.47902752096862283,0.12370223139611207,0.1067105888689852,0.03314015572289104,0.04399287935874826,309.94249001963897,721.3682690194738,52.144457853434794,92.0944855753987,103.69143087427169,120.3709535437834,1.9966588966588965,0.03132792553779859
Hoga,SAM,2008,13.722862485458034,21.50181666594572,0.9126230604955798,1.26413256769452,0.14358143958978686,0.06596099060068734,0.057646615660749585,0.07271721514839498,108.70795956488264,343.76475201451586,44.562100591401965,58.23352551353088,150.81304716675078,110.164875721626,2.240888537549407,0.11948267007468229
Hoga,SAM,2009,8.418357167778105,13.960726274796338,0.7701412265576123,1.2441009208233178,0.10833674789649977,0.07763461259712505,0.047071355481601636,0.07131433392249668,108.1445988469616,241.695953123957,37.36738656287309,51.75872622152243,126.21752866928882,121.28674631599571,2.140495867768595,0.19619555435979363
Hoga,SAM,2010,15.64616645814196,29.446522187132004,0.7955481665142894,1.2079889167338143,0.14862735940432972,0.13713878409281305,0.05483232485933413,0.07854155366056044,278.9482410176751,857.1865765621382,61.026415336040706,102.28712679250192,157.54743720050743,162.61617582955898,2.4006532805429863,0.715233630942247
Hoga,SAM,2011,17.78465090279093,39.39611288876345,0.8655990804689987,1.6234899306582153,0.13561484582197916,0.11286693153755517,0.05186214732115622,0.09668802919197009,53.8375657910137,125.80397454188967,69.20308757200883,76.02089757270788,182.0619019985963,158.52233574437292,2.0143553223388304,0.26738116714799726
Hoga,SAM,2012,10.907914337020985,19.112158817141747,0.8215770666711572,1.2026616025715196,0.10145074151532951,0.07926520881370828,0.04970434527570717,0.07042520893374869,137.4213279867566,232.01306533962395,35.27441202127394,47.145228865865114,117.40782780989524,121.41273694467453,2.283968253968254,0.24612497522469215
Hoga,SAM,2013,13.886192828945074,32.297233014558614,0.8913020508948353,1.3841110721820564,0.13870876674143656,0.11104033034521052,0.0607780547850826,0.0847572278995736,362.35986521627547,745.0239315411537,38.559673983808636,58.975020366398766,122.80128461470593,149.3650211651406,2.1706018518518517,0.11002042544098915
