dataset_id,area,country,archipelago,location,site,replicate,zone,latitude,longitude,depth,year,nyear,biom,herb,plank,pisc,prod,exP,egP,exN,egN,Ic,turn,egNP,exNP,outN,outP,outNP,coral_cover
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2012,13,5408.889371331488,30.527022110118832,0.7708344507555898,0,1.0186193868875346,0.1352700836968174,0.7208720999171243,2.0818336762818266,3.8585221079760426,46.667395193089725,1.8832320592217705e-4,5.352575177232745,15.390200252613635,5.94035578425787,0.8561421836139417,6.938515468520053,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2013,13,2863.1533640626885,20.98568878049808,0,0,0.63503185212858,0.05781474629752881,0.38429661608922755,1.083011910916965,2.0991589227540435,26.000025108150634,2.2179456402834734e-4,5.462340376857891,18.732451152574832,3.1821708336710084,0.44211136238675636,7.197668063747397,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2014,13,4367.186198598049,34.30277664830957,0,0.11705688520059059,1.5246533603485655,0.0539312218610043,0.6503930225097503,1.655998077736812,3.5331070014734123,43.85134435708178,3.4911572143134375e-4,5.432264614155583,30.7057400257828,5.189105079210224,0.7043242443707546,7.367494617264221,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2015,13,2573.0166236167524,13.763759727800833,0.1350823175639865,0.717624843171746,0.9246121316490399,0.07820264931286101,0.43871726126794175,1.1217367270616563,2.217898915241796,24.973952587348986,3.5934945898225944e-4,5.0554174887758485,14.343973470438145,3.3396356423034526,0.5169199105808028,6.460644238971357,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2016,13,24941.15873124308,165.28419341263086,0.2785139285011687,0.20583063007602798,5.1530275075659775,0.369272022979001,2.73635725979254,7.3984879526597735,14.882097407641284,186.68525243713404,2.0660738192211281e-4,5.438652922378121,20.035333012705635,22.280585360301057,3.105629282771541,7.174257881937959,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2004,13,5771.538145929458,32.34170231825697,0.22929407054705153,1.3599797199173107,1.1564861077685344,0.1216804666814871,0.6939131227206939,2.116113743037995,3.801308588096171,45.13578845844605,2.0037745199417582e-4,5.478075660526499,17.39074315499768,5.917422331134166,0.8155935894021811,7.255356599199799,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2005,13,31784.838873070148,151.12056717248274,0.9820812444427636,3.491039409671658,4.701065733976855,0.4538109773228708,2.8827700613752953,8.155098447780542,15.69494427068652,189.35906549039925,1.4790277064955816e-4,5.444396860150152,17.970253817766228,23.850042718467062,3.3365810386981662,7.148048389009797,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2006,13,22526.47322975762,127.26083785963613,0.8420903158564292,3.515467205205925,4.712779782813569,0.4137952176892027,2.6682942286522646,7.528588777928907,14.396403076975972,171.12979149488336,2.0921072441059952e-4,5.395358173917532,18.19399658597203,21.924991854904878,3.082089446341467,7.113677989109142,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2007,13,57679.389209223045,306.98879290816376,1.9184200589594607,8.444604329825015,10.788288255234958,0.7814823285029249,5.78689355887163,15.934725902513733,31.49938440352899,380.0309132894132,1.870388782395409e-4,5.443228579042841,20.390385452527983,47.434110306042726,6.568375887374555,7.221588885803339,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2008,13,25952.638928608576,132.31319099621416,1.1486415518686919,5.630422660136345,5.321818642066849,0.3932414665196641,2.8011218972470675,7.535740363114766,14.939028391593942,175.73626385039722,2.0505886344376358e-4,5.333230376827215,19.16313767672805,22.47476875470871,3.1943633637667315,7.035758364135161,NA
